path,type,semanticRole,confidence,evidence,relatedFiles,rhythmArchiveRelevance
assets/img/bg/1080/rotaeno_conflict_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/rotaeno_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/rotaeno_light_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/saikyostronger.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/saikyostronger_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/sheriruth.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/shiawase.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/shiawase2.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/shiawase_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/single2_conflict.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/single2_conflict_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/single2_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/single2_light_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/single_conflict.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/single_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/solitarydream.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/spidersthread.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/spidersthread_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tanoc_conflict.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tanoc_conflict_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tanoc_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tanoc_light_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tanoc_red.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tanoc_red_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tempestissimo.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tempestissimo_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tempestissimo_red.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/temptation.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/temptation_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/testify.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/testify_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tiferet.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tonesphere-darksphere.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/tonesphere-solarsphere.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/touhou_conflict.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/touhou_conflict_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/touhou_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/touhou_light_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/undertale_conflict.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/undertale_conflict_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/undertale_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/undertale_light_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/viciousheroism3.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/virtualsingers_conflict.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/virtualsingers_conflict_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/virtualsingers_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/virtualsingers_light_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/virtus.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/virtus_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/vs_conflict.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/vs_conflict_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/vs_light.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/vs_light_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/vulcanus.jpg,JPEG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
assets/img/bg/1080/vulcanus_clear.png,PNG,Arcaea gameplay/background image,high,assets/img/bg/ path plus image/type index,assets/songs/songlist;assets/app-data/story/*,corresponding gallery category where configured
